baseline,file,line,symbol,language,status,audit_refs
94ff55f,src/akasha/api/collection.mojo,609,PersistentCollection.last_search_stats,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,615,PersistentCollection.hnsw_slot_count,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,620,PersistentCollection.hnsw_inactive_count,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,625,PersistentCollection.hnsw_build_distance_evaluations,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,630,PersistentCollection.last_hnsw_rerank_candidate_count,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,635,PersistentCollection.last_hnsw_rerank_ordinal_lookups,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,640,PersistentCollection.last_hnsw_rerank_linear_id_scans,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,645,PersistentCollection.last_hnsw_rerank_payload_clones,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,650,PersistentCollection.last_hnsw_upsert_ordinal_lookups,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,655,PersistentCollection.last_hnsw_upsert_memtable_id_scans,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,660,PersistentCollection.last_hnsw_upsert_record_clones,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,665,PersistentCollection.hnsw_id_lookup_build_count,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,670,PersistentCollection.hnsw_id_lookup_incremental_append_count,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,677,PersistentCollection.snapshot,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,682,PersistentCollection._snapshot_unlocked,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,696,PersistentCollection.upsert,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,700,PersistentCollection._upsert_unlocked,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,716,PersistentCollection.upsert_document,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,725,PersistentCollection._upsert_document_unlocked,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,749,PersistentCollection.apply_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,757,PersistentCollection._apply_batch_unlocked,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,846,PersistentCollection.get,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,851,PersistentCollection.get_projected,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,861,PersistentCollection.upsert_sparse,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,865,PersistentCollection._upsert_sparse_unlocked,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,881,PersistentCollection.delete,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,885,PersistentCollection._delete_unlocked,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,904,PersistentCollection.search_dot,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,910,PersistentCollection.search_l2,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,916,PersistentCollection.search_cosine,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,922,PersistentCollection.search_dot_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,932,PersistentCollection.search_l2_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,942,PersistentCollection.search_cosine_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,952,PersistentCollection.search_device_dot_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,963,PersistentCollection.search_device_l2_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,974,PersistentCollection.search_device_cosine_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,985,PersistentCollection.search_dot_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,998,PersistentCollection.search_l2_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1011,PersistentCollection.search_cosine_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1024,PersistentCollection.search_device_dot_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1036,PersistentCollection.search_device_l2_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1048,PersistentCollection.search_device_cosine_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1060,PersistentCollection.search_dot_approx,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1068,PersistentCollection.search_l2_approx,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1076,PersistentCollection.search_cosine_approx,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1084,PersistentCollection.search_dot_filtered,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1092,PersistentCollection.search_l2_filtered,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1100,PersistentCollection.search_cosine_filtered,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1108,PersistentCollection.search_dot_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1116,PersistentCollection.search_l2_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1124,PersistentCollection.search_cosine_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1132,PersistentCollection.search_dot_approx_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1144,PersistentCollection.search_l2_approx_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1156,PersistentCollection.search_cosine_approx_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1168,PersistentCollection.search_sparse_dot,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1174,PersistentCollection.search_sparse_dot_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1182,PersistentCollection.search_hybrid_dot,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1199,PersistentCollection.search_hybrid_l2,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1216,PersistentCollection.search_hybrid_cosine,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1233,PersistentCollection.search_hybrid_dot_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1252,PersistentCollection.search_hybrid_l2_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1271,PersistentCollection.search_hybrid_cosine_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1290,PersistentCollection.flush,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1295,PersistentCollection.rebuild_hnsw,Mojo,discussed_in_audit,L04
94ff55f,src/akasha/api/collection.mojo,1301,PersistentCollection.backup_to,Mojo,discussed_in_audit,L03;Z07
94ff55f,src/akasha/api/collection.mojo,1315,PersistentCollection._flush_unlocked,Mojo,discussed_in_audit,L02;L06;Z02
94ff55f,src/akasha/api/collection.mojo,1543,PersistentCollection.compact,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1548,PersistentCollection._compact_unlocked,Mojo,discussed_in_audit,L03
94ff55f,src/akasha/api/collection.mojo,1558,PersistentCollection._compact_committed,Mojo,discussed_in_audit,L03
94ff55f,src/akasha/api/collection.mojo,1636,PersistentCollection.maintenance,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1641,PersistentCollection._maintenance_unlocked,Mojo,discussed_in_audit,L05
94ff55f,src/akasha/api/collection.mojo,1654,PersistentCollection._retire_or_reclaim,Mojo,discussed_in_audit,L02
94ff55f,src/akasha/api/collection.mojo,1676,PersistentCollection._reclaim_retired,Mojo,discussed_in_audit,L02
94ff55f,src/akasha/api/collection.mojo,1679,PersistentCollection._search_filtered,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1695,PersistentCollection._search_approx_unlocked,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1777,PersistentCollection._search_approx_where_unlocked,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1875,PersistentCollection._record_exact_fallback_stats,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1903,PersistentCollection._search_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1918,PersistentCollection._search_candidates,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1947,PersistentCollection._search_sparse_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1971,PersistentCollection._search_hybrid,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,1990,PersistentCollection._search_hybrid_where,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2010,PersistentCollection._validate_hybrid,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2026,PersistentCollection._validate_vector,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2033,PersistentCollection._ensure_open,Mojo,discussed_in_audit,L01
94ff55f,src/akasha/api/collection.mojo,2044,PersistentCollection._update_hnsw_after_upsert,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2068,PersistentCollection._ensure_hnsw_id_lookup,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2081,PersistentCollection._extend_hnsw_id_lookup,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2101,PersistentCollection._update_hnsw_after_delete,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2115,PersistentCollection._record_hnsw_mutation,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2120,PersistentCollection._mark_hnsw_unavailable,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2125,PersistentCollection._hnsw_requires_maintenance,Mojo,discussed_in_audit,L05
94ff55f,src/akasha/api/collection.mojo,2133,PersistentCollection._maintain_hnsw_for_flush,Mojo,discussed_in_audit,L04
94ff55f,src/akasha/api/collection.mojo,2143,PersistentCollection._ensure_owned_hnsw_checkpoint,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2153,PersistentCollection._rebuild_hnsw_unlocked,Mojo,discussed_in_audit,L04
94ff55f,src/akasha/api/collection.mojo,2167,PersistentCollection._metric_compatible,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2174,PersistentCollection._finish_hnsw_candidates,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2211,PersistentCollection._invalidate_cache_hits,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2215,PersistentCollection._publish_index_caches_best_effort,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2252,PersistentCollection._next_sequence,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2258,_clone_vector,Mojo,discussed_in_audit,A05
94ff55f,src/akasha/api/collection.mojo,2265,_copy_hnsw_search_stats,Mojo,discussed_in_audit,A17
94ff55f,src/akasha/api/collection.mojo,2287,_resolve_collection_config,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2313,_require_matching_config,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2348,_raise_config_mismatch,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2365,_build_hnsw,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2391,_build_metadata,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2407,_build_hnsw_id_lookup,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2416,_clone_segment_descriptors,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2429,_HnswCacheLoad.__init__,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2433,_HnswCacheLoad.take_index,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2449,_HnswRecoveryLoad.__init__,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2465,_HnswRecoveryLoad.take_index,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2477,_MetadataCacheLoad.__init__,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2481,_MetadataCacheLoad.take_index,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2488,_load_hnsw_cache,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2528,_load_or_rebuild_hnsw,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2615,_rebuild_hnsw_for_recovery,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2633,_hnsw_matches_ids,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2644,_hnsw_matches_memtable,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2654,_replay_hnsw_wal,Mojo,inventory_only,
94ff55f,src/akasha/api/collection.mojo,2675,_load_or_build_metadata_cache,Mojo,inventory_only,
94ff55f,src/akasha/api/database.mojo,5,DatabaseConfig.__init__,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,67,ReadSnapshot.__init__,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,88,ReadSnapshot.capture,Mojo,discussed_in_audit,L02;Z01
94ff55f,src/akasha/api/snapshot.mojo,117,ReadSnapshot.__deinit__,Mojo,discussed_in_audit,L01;L02
94ff55f,src/akasha/api/snapshot.mojo,121,ReadSnapshot.close,Mojo,discussed_in_audit,L01;L02
94ff55f,src/akasha/api/snapshot.mojo,128,ReadSnapshot.generation,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,131,ReadSnapshot.last_sequence,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,134,ReadSnapshot.collection_config,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,137,ReadSnapshot.config_fingerprint,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,140,ReadSnapshot.get,Mojo,discussed_in_audit,Z05
94ff55f,src/akasha/api/snapshot.mojo,144,ReadSnapshot.get_projected,Mojo,discussed_in_audit,Z05
94ff55f,src/akasha/api/snapshot.mojo,153,ReadSnapshot.documents,Mojo,discussed_in_audit,Z05
94ff55f,src/akasha/api/snapshot.mojo,170,ReadSnapshot.sparse_records,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,179,ReadSnapshot.search_dot,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,185,ReadSnapshot.search_l2,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,191,ReadSnapshot.search_cosine,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,197,ReadSnapshot.search_dot_controlled,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,202,ReadSnapshot.search_l2_controlled,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,207,ReadSnapshot.search_cosine_controlled,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,212,ReadSnapshot.search_dot_parallel,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,219,ReadSnapshot.search_l2_parallel,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,226,ReadSnapshot.search_cosine_parallel,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,237,ReadSnapshot.search_sq8_dot,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,243,ReadSnapshot.search_sq8_l2,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,248,ReadSnapshot.search_sq8_cosine,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,253,ReadSnapshot.search_pq_dot,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,273,ReadSnapshot.search_pq_l2,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,293,ReadSnapshot.search_pq_cosine,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,313,ReadSnapshot.search_dot_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,325,ReadSnapshot.search_l2_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,337,ReadSnapshot.search_cosine_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,349,ReadSnapshot.search_device_dot_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,359,ReadSnapshot.search_device_l2_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,369,ReadSnapshot.search_device_cosine_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,379,ReadSnapshot.search_dot_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,391,ReadSnapshot.search_l2_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,403,ReadSnapshot.search_cosine_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,415,ReadSnapshot.search_device_dot_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,426,ReadSnapshot.search_device_l2_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,437,ReadSnapshot.search_device_cosine_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,448,ReadSnapshot.search_dot_filtered,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,456,ReadSnapshot.search_l2_filtered,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,464,ReadSnapshot.search_cosine_filtered,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,472,ReadSnapshot.search_dot_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,480,ReadSnapshot.search_l2_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,488,ReadSnapshot.search_cosine_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,496,ReadSnapshot.search_dot_where_parallel,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,508,ReadSnapshot.search_l2_where_parallel,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,520,ReadSnapshot.search_cosine_where_parallel,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,532,ReadSnapshot.search_sparse_dot,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,538,ReadSnapshot.search_sparse_dot_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,562,ReadSnapshot.search_hybrid_dot,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,579,ReadSnapshot.search_hybrid_l2,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,596,ReadSnapshot.search_hybrid_cosine,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,613,ReadSnapshot.search_hybrid_dot_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,632,ReadSnapshot.search_hybrid_l2_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,651,ReadSnapshot.search_hybrid_cosine_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,670,ReadSnapshot._search_filtered,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,683,ReadSnapshot._search_sq8,Mojo,discussed_in_audit,L04;Z09
94ff55f,src/akasha/api/snapshot.mojo,713,ReadSnapshot._search_pq,Mojo,discussed_in_audit,L04;Z09
94ff55f,src/akasha/api/snapshot.mojo,755,ReadSnapshot._exact_rerank,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,786,ReadSnapshot._search_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,798,ReadSnapshot._search_controlled,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,832,ReadSnapshot._search_parallel,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,850,ReadSnapshot._search_where_parallel,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,864,ReadSnapshot._search_where_batch,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,889,ReadSnapshot._search_device_batch,Mojo,discussed_in_audit,Z08
94ff55f,src/akasha/api/snapshot.mojo,901,ReadSnapshot._search_device_where_batch,Mojo,discussed_in_audit,Z08
94ff55f,src/akasha/api/snapshot.mojo,921,ReadSnapshot._search_candidates,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,952,ReadSnapshot._validate_query,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,962,ReadSnapshot._validate_hybrid,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,977,ReadSnapshot._search_hybrid,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,996,ReadSnapshot._search_hybrid_where,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,1018,ReadSnapshot._ensure_open,Mojo,inventory_only,
94ff55f,src/akasha/api/snapshot.mojo,1023,_build_metadata,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,22,MetricKind.__init__,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,26,MetricKind.dot,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,30,MetricKind.l2,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,34,MetricKind.cosine,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,38,MetricKind.from_tag,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,42,MetricKind.tag,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,45,MetricKind.is_valid,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,52,MetricKind.name,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,61,MetricKind.__eq__,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,70,ScalarKind.__init__,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,74,ScalarKind.f32,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,78,ScalarKind.bf16,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,82,ScalarKind.f16,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,86,ScalarKind.i8,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,90,ScalarKind.from_tag,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,94,ScalarKind.tag,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,97,ScalarKind.is_valid,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,105,ScalarKind.name,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,116,ScalarKind.__eq__,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,136,CollectionConfig.__init__,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,165,CollectionConfig.defaults,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,181,CollectionConfig.validate,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,245,CollectionConfig.metric_name,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,248,CollectionConfig.scalar_name,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,251,CollectionConfig.fingerprint,Mojo,discussed_in_audit,A18
94ff55f,src/akasha/common/config.mojo,277,CollectionConfig.__eq__,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,294,_mix_u8,Mojo,inventory_only,
94ff55f,src/akasha/common/config.mojo,298,_mix_u64,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,23,finish_distance,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,48,portable_simd_width,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,65,DistanceExecutionStats.__init__,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,93,DistanceDispatchCounters.__init__,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,98,DistanceDispatchCounters.selection_count,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,101,DistanceDispatchCounters.public_boundary_switch_count,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,104,DistanceDispatchCounters.hot_loop_selection_count,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,108,record_distance_dispatch,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,122,distance_backend_tag,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,162,DistanceBackend.__init__,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,170,DistanceBackend.tag,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,173,DistanceBackend.backend_name,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,176,DistanceBackend.metric_name,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,179,DistanceBackend.scalar_name,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,182,DistanceBackend.dimension,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,185,DistanceBackend.dispatcher,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,188,DistanceBackend.validate_identity,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,202,DistanceBackend.prepare_query,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,205,DistanceBackend.prepare_graph_vector,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,210,DistanceBackend.canonical_prepared,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,215,DistanceBackend.scalar_reference_prepared,Mojo,inventory_only,
94ff55f,src/akasha/compute/dispatch.mojo,247,select_distance_backend,Mojo,inventory_only,
94ff55f,src/akasha/compute/distance.mojo,4,_validate_pair,Mojo,inventory_only,
94ff55f,src/akasha/compute/distance.mojo,14,dot_product,Mojo,inventory_only,
94ff55f,src/akasha/compute/distance.mojo,24,l2_squared_distance,Mojo,inventory_only,
94ff55f,src/akasha/compute/distance.mojo,37,cosine_similarity,Mojo,inventory_only,
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,36,DeviceBatchResult.__init__,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,50,DeviceBatchResult.take_results,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,57,_execution_stats,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,80,_candidate_execution_stats,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,97,_score_kernel,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,144,_topk_kernel,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,210,execute_device_batch,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,293,execute_device_candidate_batch,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,352,_cpu_fallback,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,370,_execute_gpu_batch,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/flat_scan.mojo,494,_validate_gpu_inputs,Mojo,discussed_in_audit,A15;Z08
94ff55f,src/akasha/compute/gpu/planner.mojo,10,GpuExecutionOptions.__init__,Mojo,inventory_only,
